user_id,total_sessions,avg_session_duration,avg_events_per_session,avg_article_views,avg_article_clicks,avg_video_plays,avg_newsletter_signups,avg_pages_per_session,avg_categories_diversity,has_newsletter,current_subscription_tier,primary_country,primary_device,preferred_brand,first_session,last_session,days_active
1437,96,99.0,5.0,4.0,0.0,0.0,0.0,5.0,3.0,0,enterprise,DE,smart_tv,bild,2025-11-05 22:31:07,2025-11-05 22:31:07,0
1449,95,230.0,18.0,10.0,3.0,0.0,0.0,18.0,5.0,0,pro,US,desktop,politico,2025-11-05 22:31:21,2025-11-05 22:31:21,0
1453,95,156.0,8.0,8.0,0.0,0.0,0.0,8.0,4.0,0,free,DE,tablet,welt,2025-11-05 22:31:33,2025-11-05 22:31:33,0
1454,95,229.0,14.0,8.0,3.0,0.0,0.0,14.0,5.0,0,free,EU,mobile,politico,2025-11-05 22:31:42,2025-11-05 22:31:42,0
1450,95,184.0,11.0,8.0,2.0,0.0,0.0,11.0,5.0,0,enterprise,AT,desktop,bild,2025-11-05 22:31:29,2025-11-05 22:31:29,0
1458,95,224.0,13.0,7.0,3.0,0.0,1.0,13.0,5.0,1,premium,EU,mobile,sport_bild,2025-11-05 22:32:07,2025-11-05 22:32:07,0
1457,95,122.0,12.0,10.0,1.0,0.0,0.0,12.0,5.0,0,free,EU,smart_tv,sport_bild,2025-11-05 22:31:59,2025-11-05 22:31:59,0
1456,95,210.0,15.0,11.0,2.0,0.0,0.0,15.0,5.0,0,enterprise,DE,smart_tv,bild,2025-11-05 22:31:41,2025-11-05 22:31:41,0
1459,95,297.0,15.0,8.0,1.0,1.0,0.0,15.0,5.0,0,free,AT,smart_tv,bild,2025-11-05 22:31:48,2025-11-05 22:31:48,0
1455,95,290.0,18.0,8.0,3.0,0.0,1.0,18.0,5.0,1,pro,US,mobile,business_insider,2025-11-05 22:31:42,2025-11-05 22:31:42,0
1451,95,104.0,9.0,3.0,2.0,0.0,0.0,9.0,4.0,0,premium,EU,smart_tv,politico,2025-11-05 22:31:41,2025-11-05 22:31:41,0
1448,95,99.0,7.0,3.0,1.0,0.0,0.0,7.0,4.0,0,pro,EU,desktop,sport_bild,2025-11-05 22:31:43,2025-11-05 22:31:43,0
1447,95,97.0,7.0,5.0,0.0,0.0,0.0,7.0,3.0,0,enterprise,CH,smart_tv,sport_bild,2025-11-05 22:31:27,2025-11-05 22:31:27,0
1452,95,22.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,0,enterprise,DE,desktop,bild,2025-11-05 22:31:35,2025-11-05 22:31:35,0
1465,94,154.0,10.0,5.0,3.0,0.0,0.0,10.0,5.0,0,pro,UK,smart_tv,business_insider,2025-11-05 22:32:27,2025-11-05 22:32:27,0
1462,94,164.0,12.0,9.0,1.0,0.0,0.0,12.0,4.0,0,free,DE,mobile,bild,2025-11-05 22:32:21,2025-11-05 22:32:21,0
1469,94,295.0,22.0,14.0,5.0,0.0,0.0,22.0,5.0,0,premium,CH,tablet,sport_bild,2025-11-05 22:32:31,2025-11-05 22:32:31,0
1470,94,210.0,16.0,7.0,3.0,2.0,0.0,16.0,5.0,0,pro,CH,mobile,sport_bild,2025-11-05 22:32:30,2025-11-05 22:32:30,0
1461,94,52.0,5.0,2.0,1.0,0.0,0.0,5.0,2.0,0,pro,AT,tablet,bild,2025-11-05 22:31:52,2025-11-05 22:31:52,0
1466,94,269.0,24.0,18.0,2.0,0.0,0.0,24.0,5.0,0,premium,FR,mobile,business_insider,2025-11-05 22:32:22,2025-11-05 22:32:22,0
1471,94,181.0,15.0,11.0,1.0,0.0,0.0,15.0,5.0,0,enterprise,US,desktop,welt,2025-11-05 22:32:23,2025-11-05 22:32:23,0
1467,94,192.0,11.0,6.0,2.0,1.0,1.0,11.0,5.0,1,pro,AT,desktop,sport_bild,2025-11-05 22:32:34,2025-11-05 22:32:34,0
1460,94,302.0,19.0,7.0,6.0,1.0,1.0,19.0,5.0,1,free,AT,smart_tv,welt,2025-11-05 22:31:50,2025-11-05 22:31:50,0
1463,94,239.0,18.0,12.0,2.0,1.0,0.0,18.0,5.0,0,premium,AT,mobile,sport_bild,2025-11-05 22:32:17,2025-11-05 22:32:17,0
1464,94,116.0,7.0,4.0,2.0,0.0,0.0,7.0,3.0,0,free,UK,mobile,business_insider,2025-11-05 22:32:04,2025-11-05 22:32:04,0
1468,94,136.0,9.0,3.0,2.0,2.0,1.0,9.0,4.0,1,pro,AT,mobile,sport_bild,2025-11-05 22:32:28,2025-11-05 22:32:28,0
1484,93,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,pro,EU,smart_tv,politico,2025-11-05 22:33:11,2025-11-05 22:33:11,0
1475,93,233.0,18.0,10.0,2.0,2.0,0.0,18.0,5.0,0,premium,EU,desktop,sport_bild,2025-11-05 22:32:38,2025-11-05 22:32:38,0
1480,93,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,enterprise,DE,tablet,welt,2025-11-05 22:33:07,2025-11-05 22:33:07,0
1479,93,37.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,0,enterprise,AT,smart_tv,sport_bild,2025-11-05 22:32:40,2025-11-05 22:32:40,0
1476,93,148.0,11.0,4.0,5.0,1.0,0.0,11.0,5.0,0,pro,US,tablet,welt,2025-11-05 22:32:39,2025-11-05 22:32:39,0
1483,93,37.0,5.0,2.0,2.0,0.0,0.0,5.0,4.0,0,premium,DE,mobile,business_insider,2025-11-05 22:33:17,2025-11-05 22:33:17,0
1472,93,197.0,13.0,8.0,4.0,0.0,0.0,13.0,5.0,0,free,AT,smart_tv,bild,2025-11-05 22:32:27,2025-11-05 22:32:27,0
1487,93,108.0,8.0,5.0,1.0,1.0,0.0,8.0,4.0,0,pro,CH,desktop,bild,2025-11-05 22:33:15,2025-11-05 22:33:15,0
1491,93,100.0,7.0,5.0,1.0,0.0,0.0,7.0,4.0,0,enterprise,CH,smart_tv,sport_bild,2025-11-05 22:33:13,2025-11-05 22:33:13,0
1488,93,80.0,5.0,4.0,1.0,0.0,0.0,5.0,3.0,0,free,AU,smart_tv,business_insider,2025-11-05 22:33:22,2025-11-05 22:33:22,0
1489,93,88.0,5.0,3.0,0.0,1.0,0.0,5.0,3.0,0,free,CH,app,sport_bild,2025-11-05 22:33:22,2025-11-05 22:33:22,0
1490,93,141.0,11.0,9.0,2.0,0.0,0.0,11.0,4.0,0,pro,CH,app,welt,2025-11-05 22:33:28,2025-11-05 22:33:28,0
1482,93,291.0,19.0,13.0,2.0,1.0,1.0,19.0,5.0,1,pro,UK,tablet,business_insider,2025-11-05 22:33:03,2025-11-05 22:33:03,0
1477,93,234.0,15.0,10.0,2.0,1.0,0.0,15.0,5.0,0,free,DE,tablet,welt,2025-11-05 22:32:47,2025-11-05 22:32:47,0
1486,93,55.0,5.0,4.0,1.0,0.0,0.0,5.0,3.0,0,premium,DE,tablet,business_insider,2025-11-05 22:32:53,2025-11-05 22:32:53,0
1473,93,25.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0,pro,AT,tablet,sport_bild,2025-11-05 22:32:44,2025-11-05 22:32:44,0
1474,93,124.0,11.0,7.0,1.0,1.0,0.0,11.0,5.0,0,enterprise,AT,mobile,welt,2025-11-05 22:32:34,2025-11-05 22:32:34,0
1485,93,53.0,4.0,3.0,0.0,0.0,0.0,4.0,2.0,0,pro,UK,tablet,business_insider,2025-11-05 22:33:11,2025-11-05 22:33:11,0
1478,93,50.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0,enterprise,AT,mobile,bild,2025-11-05 22:32:50,2025-11-05 22:32:50,0
1481,93,262.0,17.0,10.0,2.0,1.0,1.0,17.0,4.0,1,enterprise,US,desktop,politico,2025-11-05 22:33:01,2025-11-05 22:33:01,0
1500,92,236.0,17.0,10.0,4.0,0.0,0.0,17.0,5.0,0,pro,DE,smart_tv,business_insider,2025-11-05 22:33:26,2025-11-05 22:33:26,0
1495,92,138.0,12.0,9.0,2.0,1.0,0.0,12.0,5.0,0,free,AU,mobile,business_insider,2025-11-05 22:33:34,2025-11-05 22:33:34,0
1496,92,122.0,10.0,8.0,0.0,0.0,1.0,10.0,3.0,1,premium,AU,tablet,business_insider,2025-11-05 22:33:30,2025-11-05 22:33:30,0
1499,92,149.0,9.0,7.0,0.0,1.0,0.0,9.0,4.0,0,enterprise,FR,app,business_insider,2025-11-05 22:33:23,2025-11-05 22:33:23,0
1492,92,134.0,8.0,6.0,1.0,0.0,0.0,8.0,2.0,0,premium,DE,tablet,business_insider,2025-11-05 22:33:13,2025-11-05 22:33:13,0
1503,92,232.0,14.0,9.0,2.0,0.0,0.0,14.0,5.0,0,premium,EU,app,politico,2025-11-05 22:33:54,2025-11-05 22:33:54,0
1506,92,259.0,18.0,6.0,3.0,0.0,3.0,18.0,5.0,1,premium,CH,app,welt,2025-11-05 22:33:42,2025-11-05 22:33:42,0
1510,92,246.22826086956522,17.869565217391305,12.880434782608695,1.0,1.0,1.0,17.869565217391305,4.989130434782608,1,pro,CH,app,bild,2025-11-05 22:33:56,2025-11-05 22:33:56,0
1509,92,116.0,7.0,6.0,0.0,0.0,0.0,7.0,4.0,0,premium,US,tablet,politico,2025-11-05 22:33:59,2025-11-05 22:33:59,0
1505,92,96.0,7.0,5.0,1.0,0.0,0.0,7.0,5.0,0,enterprise,AT,mobile,sport_bild,2025-11-05 22:33:35,2025-11-05 22:33:35,0
1508,92,129.0,9.0,5.0,1.0,1.0,0.0,9.0,4.0,0,premium,DE,mobile,welt,2025-11-05 22:33:48,2025-11-05 22:33:48,0
1504,92,202.0,15.0,10.0,1.0,1.0,1.0,15.0,5.0,1,premium,CH,smart_tv,sport_bild,2025-11-05 22:33:49,2025-11-05 22:33:49,0
1507,92,152.0,10.0,6.0,1.0,0.0,0.0,10.0,5.0,0,pro,AT,mobile,welt,2025-11-05 22:33:47,2025-11-05 22:33:47,0
1493,92,13.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0,premium,AT,desktop,bild,2025-11-05 22:33:19,2025-11-05 22:33:19,0
1498,92,201.0,13.0,5.0,2.0,2.0,0.0,13.0,5.0,0,enterprise,CH,desktop,sport_bild,2025-11-05 22:33:32,2025-11-05 22:33:32,0
1502,92,20.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0,pro,EU,smart_tv,sport_bild,2025-11-05 22:33:46,2025-11-05 22:33:46,0
1501,92,121.0,8.0,8.0,0.0,0.0,0.0,8.0,4.0,0,pro,DE,tablet,welt,2025-11-05 22:33:46,2025-11-05 22:33:46,0
1497,92,152.0,11.0,5.0,1.0,2.0,1.0,11.0,5.0,1,enterprise,DE,smart_tv,welt,2025-11-05 22:33:27,2025-11-05 22:33:27,0
1494,92,282.0,19.0,11.0,4.0,0.0,0.0,19.0,5.0,0,premium,EU,app,politico,2025-11-05 22:33:13,2025-11-05 22:33:13,0
1522,91,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,free,UK,desktop,business_insider,2025-11-05 22:34:37,2025-11-05 22:34:37,0
1526,91,120.0,9.0,6.0,2.0,0.0,0.0,9.0,4.0,0,free,US,tablet,politico,2025-11-05 22:34:30,2025-11-05 22:34:30,0
1529,91,22.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0,free,CH,mobile,bild,2025-11-05 22:34:32,2025-11-05 22:34:32,0
1525,91,44.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,0,free,EU,smart_tv,politico,2025-11-05 22:34:30,2025-11-05 22:34:30,0
1521,91,24.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0,pro,US,desktop,politico,2025-11-05 22:34:17,2025-11-05 22:34:17,0
1517,91,168.0,13.0,9.0,1.0,1.0,0.0,13.0,4.0,0,pro,EU,mobile,politico,2025-11-05 22:34:22,2025-11-05 22:34:22,0
1513,91,135.0,7.0,3.0,3.0,0.0,0.0,7.0,4.0,0,pro,US,desktop,welt,2025-11-05 22:34:01,2025-11-05 22:34:01,0
1514,91,44.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,0,free,AT,smart_tv,bild,2025-11-05 22:34:18,2025-11-05 22:34:18,0
1518,91,76.0,7.0,4.0,1.0,1.0,0.0,7.0,5.0,0,premium,EU,app,politico,2025-11-05 22:34:19,2025-11-05 22:34:19,0
1515,91,143.0,10.0,6.0,2.0,0.0,0.0,10.0,5.0,0,free,UK,desktop,business_insider,2025-11-05 22:34:00,2025-11-05 22:34:00,0
1519,91,189.0,14.0,11.0,3.0,0.0,0.0,14.0,5.0,0,free,FR,smart_tv,business_insider,2025-11-05 22:34:32,2025-11-05 22:34:32,0
1516,91,192.0,13.0,8.0,1.0,1.0,1.0,13.0,5.0,1,premium,DE,mobile,business_insider,2025-11-05 22:34:12,2025-11-05 22:34:12,0
1511,91,21.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0,premium,US,app,politico,2025-11-05 22:34:16,2025-11-05 22:34:16,0
1512,91,94.0,10.0,5.0,2.0,1.0,0.0,10.0,5.0,0,pro,EU,desktop,sport_bild,2025-11-05 22:34:00,2025-11-05 22:34:00,0
1524,91,253.0,15.0,10.0,2.0,2.0,0.0,15.0,4.0,0,premium,DE,desktop,welt,2025-11-05 22:34:27,2025-11-05 22:34:27,0
1520,91,135.0,9.0,6.0,2.0,0.0,0.0,9.0,5.0,0,premium,AT,smart_tv,welt,2025-11-05 22:34:23,2025-11-05 22:34:23,0
1523,91,210.0,15.0,8.0,1.0,0.0,0.0,15.0,5.0,0,pro,US,mobile,politico,2025-11-05 22:34:45,2025-11-05 22:34:45,0
1528,91,98.0,6.0,2.0,1.0,1.0,0.0,6.0,4.0,0,premium,DE,smart_tv,bild,2025-11-05 22:34:50,2025-11-05 22:34:50,0
1527,91,122.0,8.0,5.0,0.0,1.0,0.0,8.0,4.0,0,pro,CH,mobile,sport_bild,2025-11-05 22:34:50,2025-11-05 22:34:50,0
1533,90,243.0,15.0,9.0,1.0,3.0,0.0,15.0,5.0,0,enterprise,AT,mobile,welt,2025-11-05 22:35:04,2025-11-05 22:35:04,0
1541,90,165.0,14.0,10.0,2.0,1.0,0.0,14.0,5.0,0,free,AT,smart_tv,welt,2025-11-05 22:34:59,2025-11-05 22:34:59,0
1537,90,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,free,DE,mobile,welt,2025-11-05 22:35:06,2025-11-05 22:35:06,0
1530,90,132.0,9.0,7.0,1.0,0.0,0.0,9.0,4.0,0,enterprise,DE,mobile,welt,2025-11-05 22:34:57,2025-11-05 22:34:57,0
1538,90,70.0,5.0,2.0,1.0,0.0,1.0,5.0,3.0,1,premium,EU,smart_tv,politico,2025-11-05 22:34:55,2025-11-05 22:34:55,0
1534,90,242.0,16.0,8.0,6.0,0.0,0.0,16.0,5.0,0,enterprise,AT,app,welt,2025-11-05 22:34:50,2025-11-05 22:34:50,0
1542,90,272.0,19.0,8.0,3.0,2.0,0.0,19.0,5.0,0,enterprise,AU,smart_tv,business_insider,2025-11-05 22:35:01,2025-11-05 22:35:01,0
1531,90,80.0,7.0,5.0,0.0,0.0,0.0,7.0,3.0,0,free,US,tablet,politico,2025-11-05 22:34:54,2025-11-05 22:34:54,0
1539,90,209.0,13.0,11.0,0.0,0.0,0.0,13.0,5.0,0,free,DE,smart_tv,sport_bild,2025-11-05 22:35:18,2025-11-05 22:35:18,0
1544,90,171.0,11.0,5.0,1.0,1.0,1.0,11.0,5.0,1,premium,CH,smart_tv,bild,2025-11-05 22:35:11,2025-11-05 22:35:11,0
1535,90,234.0,15.0,10.0,2.0,0.0,1.0,15.0,4.0,1,free,EU,smart_tv,politico,2025-11-05 22:34:51,2025-11-05 22:34:51,0
1543,90,305.0,19.0,10.0,4.0,1.0,1.0,19.0,4.0,1,premium,CH,app,welt,2025-11-05 22:35:09,2025-11-05 22:35:09,0
1532,90,237.0,16.0,4.0,4.0,0.0,0.0,16.0,5.0,0,pro,FR,tablet,business_insider,2025-11-05 22:34:38,2025-11-05 22:34:38,0
1540,90,12.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0,free,EU,mobile,sport_bild,2025-11-05 22:35:14,2025-11-05 22:35:14,0
1536,90,194.0,18.0,10.0,5.0,2.0,0.0,18.0,5.0,0,pro,CH,smart_tv,welt,2025-11-05 22:34:48,2025-11-05 22:34:48,0
1546,89,125.0,8.0,6.0,0.0,0.0,0.0,8.0,4.0,0,pro,US,desktop,welt,2025-11-05 22:35:18,2025-11-05 22:35:18,0
1550,89,141.0,7.0,3.0,1.0,0.0,1.0,7.0,4.0,1,pro,US,mobile,politico,2025-11-05 22:35:43,2025-11-05 22:35:43,0
1549,89,150.0,12.0,5.0,2.0,0.0,0.0,12.0,5.0,0,free,US,mobile,welt,2025-11-05 22:35:49,2025-11-05 22:35:49,0
1545,89,226.0,16.0,6.0,5.0,0.0,0.0,16.0,5.0,0,pro,CH,desktop,sport_bild,2025-11-05 22:35:21,2025-11-05 22:35:21,0
1557,89,210.0,18.0,15.0,1.0,1.0,0.0,18.0,5.0,0,premium,US,app,politico,2025-11-05 22:35:59,2025-11-05 22:35:59,0
1553,89,81.0,5.0,5.0,0.0,0.0,0.0,5.0,3.0,0,enterprise,DE,mobile,welt,2025-11-05 22:35:32,2025-11-05 22:35:32,0
1554,89,200.0,16.0,10.0,1.0,0.0,1.0,16.0,5.0,1,free,US,smart_tv,business_insider,2025-11-05 22:35:35,2025-11-05 22:35:35,0
1558,89,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,pro,US,app,politico,2025-11-05 22:36:08,2025-11-05 22:36:08,0
1555,89,47.0,4.0,2.0,2.0,0.0,0.0,4.0,2.0,0,premium,US,mobile,business_insider,2025-11-05 22:35:57,2025-11-05 22:35:57,0
1559,89,189.0,12.0,5.0,0.0,1.0,1.0,12.0,4.0,1,pro,EU,mobile,politico,2025-11-05 22:35:57,2025-11-05 22:35:57,0
1560,89,216.2921348314607,16.96629213483146,8.97752808988764,2.0,1.9887640449438202,1.0,16.96629213483146,5.0,1,premium,US,smart_tv,politico,2025-11-05 22:36:01,2025-11-05 22:36:01,0
1556,89,241.0,11.0,6.0,3.0,0.0,1.0,11.0,4.0,1,premium,DE,app,bild,2025-11-05 22:35:44,2025-11-05 22:35:44,0
1552,89,241.0,19.0,13.0,1.0,0.0,0.0,19.0,5.0,0,premium,DE,app,business_insider,2025-11-05 22:35:38,2025-11-05 22:35:38,0
1548,89,311.0,20.0,15.0,1.0,1.0,0.0,20.0,5.0,0,premium,CH,smart_tv,bild,2025-11-05 22:35:22,2025-11-05 22:35:22,0
1547,89,250.0,19.0,13.0,1.0,1.0,0.0,19.0,5.0,0,pro,DE,app,welt,2025-11-05 22:35:42,2025-11-05 22:35:42,0
1551,89,176.0,15.0,8.0,2.0,3.0,0.0,15.0,4.0,0,pro,DE,desktop,welt,2025-11-05 22:35:50,2025-11-05 22:35:50,0
1572,88,264.0,18.0,11.0,5.0,0.0,0.0,18.0,5.0,0,pro,US,app,politico,2025-11-05 22:36:35,2025-11-05 22:36:35,0
1568,88,103.0,7.0,5.0,0.0,1.0,0.0,7.0,3.0,0,pro,DE,mobile,business_insider,2025-11-05 22:36:24,2025-11-05 22:36:24,0
1571,88,264.0,18.0,11.0,1.0,0.0,2.0,18.0,5.0,1,pro,US,smart_tv,politico,2025-11-05 22:36:26,2025-11-05 22:36:26,0
1575,88,263.0,13.0,7.0,3.0,0.0,0.0,13.0,5.0,0,premium,AT,app,sport_bild,2025-11-05 22:36:36,2025-11-05 22:36:36,0
1562,88,265.0,18.0,12.0,3.0,0.0,0.0,18.0,5.0,0,enterprise,AT,mobile,bild,2025-11-05 22:36:00,2025-11-05 22:36:00,0
1566,88,270.0,19.0,11.0,3.0,3.0,1.0,19.0,5.0,1,enterprise,AT,mobile,welt,2025-11-05 22:36:14,2025-11-05 22:36:14,0
1565,88,101.0,6.0,4.0,2.0,0.0,0.0,6.0,2.0,0,premium,US,tablet,business_insider,2025-11-05 22:36:00,2025-11-05 22:36:00,0
1561,88,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,enterprise,DE,app,sport_bild,2025-11-05 22:36:02,2025-11-05 22:36:02,0
1564,88,170.0,12.0,6.0,1.0,0.0,0.0,12.0,5.0,0,free,US,desktop,business_insider,2025-11-05 22:36:19,2025-11-05 22:36:19,0
1563,88,110.0,9.0,7.0,2.0,0.0,0.0,9.0,5.0,0,premium,CH,mobile,bild,2025-11-05 22:36:10,2025-11-05 22:36:10,0
1567,88,173.0,12.0,8.0,2.0,1.0,0.0,12.0,4.0,0,premium,AT,mobile,bild,2025-11-05 22:36:29,2025-11-05 22:36:29,0
1570,88,220.0,16.0,9.0,2.0,1.0,1.0,16.0,5.0,1,premium,EU,smart_tv,politico,2025-11-05 22:36:13,2025-11-05 22:36:13,0
1574,88,263.0,15.0,8.0,3.0,0.0,0.0,15.0,4.0,0,premium,DE,desktop,sport_bild,2025-11-05 22:36:44,2025-11-05 22:36:44,0
1573,88,173.0,11.0,9.0,1.0,0.0,0.0,11.0,5.0,0,free,AU,app,business_insider,2025-11-05 22:36:46,2025-11-05 22:36:46,0
1569,88,291.0,20.0,14.0,3.0,0.0,1.0,20.0,4.0,1,premium,AT,smart_tv,sport_bild,2025-11-05 22:36:21,2025-11-05 22:36:21,0
1588,87,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,premium,CH,tablet,bild,2025-11-05 22:37:19,2025-11-05 22:37:19,0
1595,87,61.0,5.0,2.0,0.0,0.0,0.0,5.0,2.0,0,pro,DE,mobile,business_insider,2025-11-05 22:37:23,2025-11-05 22:37:23,0
1584,87,209.0,13.0,5.0,1.0,1.0,1.0,13.0,5.0,1,premium,EU,smart_tv,sport_bild,2025-11-05 22:36:57,2025-11-05 22:36:57,0
1596,87,267.0,14.0,9.0,1.0,1.0,0.0,14.0,4.0,0,pro,AT,mobile,welt,2025-11-05 22:37:15,2025-11-05 22:37:15,0
1587,87,197.0,15.0,9.0,3.0,0.0,0.0,15.0,4.0,0,enterprise,UK,desktop,business_insider,2025-11-05 22:36:52,2025-11-05 22:36:52,0
1592,87,27.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0,enterprise,CH,smart_tv,sport_bild,2025-11-05 22:37:08,2025-11-05 22:37:08,0
1591,87,85.0,6.0,5.0,0.0,0.0,0.0,6.0,2.0,0,enterprise,CH,mobile,bild,2025-11-05 22:37:09,2025-11-05 22:37:09,0
1579,87,88.0,6.0,4.0,0.0,1.0,0.0,6.0,3.0,0,free,DE,app,sport_bild,2025-11-05 22:36:48,2025-11-05 22:36:48,0
1583,87,21.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0,enterprise,DE,desktop,sport_bild,2025-11-05 22:37:07,2025-11-05 22:37:07,0
1580,87,222.0,19.0,11.0,1.0,2.0,1.0,19.0,5.0,1,enterprise,DE,app,bild,2025-11-05 22:36:56,2025-11-05 22:36:56,0
1576,87,122.0,9.0,7.0,2.0,0.0,0.0,9.0,3.0,0,free,EU,tablet,politico,2025-11-05 22:36:43,2025-11-05 22:36:43,0
1581,87,91.0,5.0,4.0,1.0,0.0,0.0,5.0,3.0,0,free,FR,tablet,business_insider,2025-11-05 22:36:49,2025-11-05 22:36:49,0
1577,87,94.0,7.0,5.0,2.0,0.0,0.0,7.0,4.0,0,premium,AT,tablet,bild,2025-11-05 22:36:52,2025-11-05 22:36:52,0
1578,87,34.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,0,enterprise,EU,tablet,politico,2025-11-05 22:37:00,2025-11-05 22:37:00,0
1582,87,54.0,3.0,0.0,1.0,1.0,0.0,3.0,2.0,0,premium,DE,tablet,welt,2025-11-05 22:36:47,2025-11-05 22:36:47,0
1586,87,80.0,5.0,1.0,2.0,0.0,0.0,5.0,4.0,0,premium,FR,smart_tv,business_insider,2025-11-05 22:37:09,2025-11-05 22:37:09,0
1590,87,104.0,6.0,4.0,0.0,0.0,0.0,6.0,4.0,0,premium,CH,desktop,bild,2025-11-05 22:36:58,2025-11-05 22:36:58,0
1593,87,140.0,8.0,3.0,2.0,1.0,0.0,8.0,4.0,0,enterprise,EU,app,sport_bild,2025-11-05 22:37:19,2025-11-05 22:37:19,0
1594,87,100.0,7.0,6.0,0.0,0.0,0.0,7.0,3.0,0,pro,EU,smart_tv,politico,2025-11-05 22:37:13,2025-11-05 22:37:13,0
1589,87,131.0,9.0,5.0,2.0,1.0,1.0,9.0,4.0,1,premium,DE,tablet,welt,2025-11-05 22:37:06,2025-11-05 22:37:06,0
1585,87,154.0,11.0,5.0,2.0,1.0,0.0,11.0,5.0,0,enterprise,EU,tablet,politico,2025-11-05 22:36:56,2025-11-05 22:36:56,0
1599,86,112.0,10.0,5.0,3.0,0.0,0.0,10.0,5.0,0,pro,EU,smart_tv,sport_bild,2025-11-05 22:37:36,2025-11-05 22:37:36,0
1601,86,92.0,7.0,6.0,0.0,0.0,0.0,7.0,5.0,0,enterprise,DE,mobile,bild,2025-11-05 22:37:26,2025-11-05 22:37:26,0
1614,86,44.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,0,pro,AT,mobile,sport_bild,2025-11-05 22:37:56,2025-11-05 22:37:56,0
1605,86,127.0,12.0,6.0,2.0,0.0,0.0,12.0,5.0,0,free,EU,desktop,politico,2025-11-05 22:37:31,2025-11-05 22:37:31,0
1610,86,61.0,7.0,5.0,1.0,0.0,1.0,7.0,4.0,1,premium,AU,desktop,business_insider,2025-11-05 22:38:08,2025-11-05 22:38:08,0
1609,86,257.0,16.0,8.0,2.0,1.0,0.0,16.0,5.0,0,enterprise,EU,app,politico,2025-11-05 22:37:47,2025-11-05 22:37:47,0
1606,86,291.0,18.0,12.0,4.0,0.0,0.0,18.0,5.0,0,premium,CH,tablet,bild,2025-11-05 22:37:32,2025-11-05 22:37:32,0
1613,86,229.0,18.0,12.0,1.0,1.0,1.0,18.0,4.0,1,pro,DE,desktop,bild,2025-11-05 22:37:57,2025-11-05 22:37:57,0
1602,86,27.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0,enterprise,EU,mobile,politico,2025-11-05 22:37:43,2025-11-05 22:37:43,0
1607,86,43.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,0,premium,US,tablet,politico,2025-11-05 22:37:57,2025-11-05 22:37:57,0
1608,86,28.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0,enterprise,FR,smart_tv,business_insider,2025-11-05 22:37:41,2025-11-05 22:37:41,0
1603,86,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,enterprise,DE,tablet,bild,2025-11-05 22:37:47,2025-11-05 22:37:47,0
1612,86,258.0,19.0,11.0,2.0,2.0,0.0,19.0,5.0,0,enterprise,DE,desktop,welt,2025-11-05 22:38:12,2025-11-05 22:38:12,0
1615,86,134.0,10.0,6.0,2.0,1.0,0.0,10.0,4.0,0,pro,AT,smart_tv,bild,2025-11-05 22:38:17,2025-11-05 22:38:17,0
1600,86,197.0,12.0,8.0,1.0,1.0,0.0,12.0,5.0,0,free,US,desktop,politico,2025-11-05 22:37:40,2025-11-05 22:37:40,0
1611,86,271.0,15.0,9.0,2.0,0.0,0.0,15.0,5.0,0,enterprise,CH,smart_tv,sport_bild,2025-11-05 22:38:00,2025-11-05 22:38:00,0
1604,86,76.0,5.0,5.0,0.0,0.0,0.0,5.0,3.0,0,pro,EU,smart_tv,politico,2025-11-05 22:37:43,2025-11-05 22:37:43,0
1597,86,174.0,13.0,6.0,2.0,1.0,0.0,13.0,5.0,0,free,US,mobile,business_insider,2025-11-05 22:37:33,2025-11-05 22:37:33,0
